"col","row","lon","lat","spring_resource_quality_2023","spring_resource_quality_2022","spring_resource_quality_2021","spring_resource_quality_2020","spring_resource_quality_2019","spring_resource_quality_2018","spring_resource_quality_2017","spring_resource_quality_2016","spring_resource_quality_2015","spring_resource_quality_2014","spring_resource_quality_2013","spring_resource_quality_2012","spring_resource_quality_2011","spring_resource_quality_2010","spring_resource_quality_2009","spring_resource_quality_2008"
1078,186,-80.0833333333297,42.1666666666681,0.414790926989913,0.418444966447353,0.419174313682318,0.431662252858281,0.413959569203854,0.424497311514616,0.405762929305434,0.397556144374609,0.408221615290642,0.42225804053545,0.421483080455661,0.448379485222697,0.438437676402926,0.371395303946733,0.3412916359514,0.379753739929199
1079,186,-80.0416666666631,42.1666666666681,0.45578300763836,0.455552087652158,0.456548205753235,0.466124990131806,0.466228783773135,0.463500425462764,0.464164688320464,0.466249462197588,0.464287308080585,0.46103430070123,0.468912166726013,0.470429303239851,0.469754485472518,0.466157056526621,0.465883665000214,0.465076517560389
1080,186,-79.9999999999964,42.1666666666681,0.510873728521644,0.513739751875189,0.513944477931375,0.520959290930955,0.522357897106337,0.519110881048102,0.525086203399054,0.526295438461627,0.520881504841625,0.51238346994662,0.528899855443349,0.530146527035966,0.524002978976995,0.532362194716329,0.522977219402727,0.522092947610051
1081,186,-79.9583333333297,42.1666666666681,0.476509458199889,0.477010471479259,0.483413416481304,0.486867850193951,0.488552216132573,0.482569266347364,0.49409591080565,0.495680790835358,0.486768663112763,0.481799884430674,0.488574316707345,0.501283701058623,0.478119647452618,0.483939414761358,0.487526526174478,0.490759972319079
1082,186,-79.916666666663,42.1666666666681,0.385420556508259,0.381450299382109,0.39231445497542,0.392630197117471,0.392466466281583,0.390850505690661,0.397111341753642,0.399018472057721,0.393546428744553,0.394488476968795,0.391073646003565,0.394954863098913,0.383462834044285,0.384702045404618,0.387137431441576,0.4043162592637
1083,186,-79.8749999999964,42.1666666666681,0.48074557113945,0.47724252085902,0.484956383807807,0.481085559268132,0.48720425398324,0.481728008122873,0.491054001019333,0.495331429964591,0.485354443108126,0.485940462697728,0.483364535797226,0.479915641713177,0.471209103582492,0.468877165427407,0.467464428148251,0.474001929374318
1084,186,-79.8333333333297,42.1666666666681,0.501844636001381,0.500450107161523,0.502205799951354,0.493591408958815,0.501398182118117,0.489898839718337,0.500579072676012,0.513922600623613,0.497434402752717,0.490833802894494,0.499455342334699,0.463256235039864,0.475358458213872,0.489563271818239,0.477198929556579,0.46627233305815
1085,186,-79.791666666663,42.1666666666681,0.524205336379834,0.527198739275782,0.524930891436863,0.521553404789974,0.527960098543491,0.516897005760258,0.527908691685947,0.541711422823572,0.531272286587713,0.520350092549647,0.529852826231168,0.51016432868617,0.523945413986855,0.523726658918124,0.508540718074466,0.494687633510432
1086,186,-79.7499999999964,42.1666666666681,0.575699319833539,0.574905869636487,0.575541451879314,0.581830275272006,0.581213442266779,0.578706341561668,0.587224619071661,0.585653401456845,0.584091242524269,0.576763283312861,0.578656307808551,0.574799968325646,0.576990934133818,0.575702338803398,0.56508450406707,0.549804593611886
1076,187,-80.1666666666631,42.1250000000014,0.47255162011694,0.472271622456485,0.473824309839477,0.480842604940521,0.482355445556502,0.479421240562943,0.476047210587663,0.489220684224909,0.48231369513688,0.471349229030604,0.48056810263097,0.468864279045534,0.456507245030601,0.466606486074451,0.466288264033904,0.462188559324051
1077,187,-80.1249999999964,42.1250000000014,0.408519448081634,0.408067546575026,0.408578106929201,0.416697177883278,0.415826738013783,0.415965482280365,0.41686224800609,0.41826244226126,0.416860373575135,0.415588069690947,0.422573431920263,0.415801294035365,0.41828470584325,0.417747960294756,0.41648015070588,0.416703770887887
1078,187,-80.0833333333297,42.1250000000014,0.389804397692914,0.390015768624145,0.389801936637033,0.411285357880757,0.411004018365866,0.41143575514159,0.411004204337256,0.411100024402998,0.411221397406914,0.412009193801943,0.41430010715331,0.413478579079525,0.414344164623246,0.414099964325141,0.412100037762113,0.412394257688778
1079,187,-80.0416666666631,42.1250000000014,0.446825076697518,0.445496611092872,0.44735436930475,0.46285869224282,0.462846813734711,0.46492536840286,0.464604922789129,0.464804670491433,0.463803551418544,0.464460132133461,0.467066807409899,0.467286030323427,0.467349855460365,0.470223229454901,0.466224122543372,0.464882588226161
1080,187,-79.9999999999964,42.1250000000014,0.526478581791545,0.525967386889396,0.530867509352144,0.53722597287661,0.538655332363961,0.538534302063028,0.544760175548029,0.544323059406335,0.541555032594093,0.536727043406354,0.537501655953815,0.537848165481425,0.534041864265739,0.544663951227292,0.53298704227165,0.53010927272248
1081,187,-79.9583333333297,42.1250000000014,0.55947410065801,0.558023104235971,0.560510913651545,0.562864996370901,0.56848076381484,0.565317608896356,0.571661626355296,0.576520621479668,0.569245757085525,0.564831743323425,0.565232017417105,0.566614240423925,0.553654116949121,0.552778771201384,0.553539280771879,0.54859970794891
1082,187,-79.916666666663,42.1250000000014,0.561297804329968,0.561534464681375,0.562581328439574,0.560947309527509,0.567171031482717,0.558376417130802,0.563852472509889,0.571426010233089,0.564278147345613,0.561291282266047,0.557342284095026,0.553855317488092,0.53314811982119,0.539652559282454,0.537943237638647,0.52939652951817
1083,187,-79.8749999999964,42.1250000000014,0.594725071008661,0.596384080938976,0.593566768283525,0.592831534901909,0.598271836010879,0.592262229316322,0.598116516236777,0.605871292075479,0.59310044470706,0.588003756474644,0.594035140247324,0.585548034495049,0.567640494847101,0.584890803087105,0.574491160963177,0.564082732576802
1084,187,-79.8333333333297,42.1250000000014,0.551709142034954,0.553890436769151,0.547894742279503,0.548783850851867,0.554398885871585,0.545831555391183,0.55953903121066,0.564651089386577,0.552308581160114,0.546132341133234,0.56023690055871,0.539883952264243,0.527912504354106,0.548363483614205,0.531216792985582,0.51520172167327
1085,187,-79.791666666663,42.1250000000014,0.539331989103081,0.541523631191817,0.540559535348575,0.53696039383709,0.542182936797704,0.530393775584258,0.544901763240218,0.550038334972683,0.541978977070186,0.531689554044184,0.546476405202868,0.54131159939873,0.538122455977318,0.539802407457642,0.524974033992536,0.517282425990606
1086,187,-79.7499999999964,42.1250000000014,0.545070680715,0.547553213834939,0.543054769899287,0.549036482515965,0.551242117344434,0.53968878774839,0.553674473459465,0.552892567803083,0.551756404650984,0.546228051754153,0.560908978818719,0.562662154295077,0.562260888395702,0.562407578432289,0.542933723311106,0.533520011983303
1074,188,-80.2499999999964,42.0833333333347,0.497503798170235,0.497047697840478,0.500483814491552,0.501452337488308,0.501791680955274,0.485656150040172,0.491511542807546,0.485397308196564,0.493138329244982,0.49113223838963,0.486866874414914,0.472978880255481,0.480205808861886,0.46877782740035,0.476086708177861,0.469852238697441
1075,188,-80.2083333333297,42.0833333333347,0.495743622230449,0.496931944430944,0.497993277424829,0.497085104676211,0.498629556576966,0.49465941707729,0.498074761509955,0.496945944591866,0.498064176817002,0.497272560740278,0.501970887811091,0.498745421974633,0.497829296816501,0.500742429943527,0.49722416142999,0.496698966751605
1076,188,-80.1666666666631,42.0833333333347,0.466374412117821,0.46575370636715,0.466577160890715,0.471434475318562,0.471356453162142,0.47122901281974,0.473917736474607,0.473438141634355,0.473238937659584,0.473268067078582,0.471342413079371,0.469779719434136,0.469018777600999,0.469141563668365,0.465842100298267,0.468578931579862
1077,188,-80.1249999999964,42.0833333333347,0.463884441864472,0.463737682215842,0.464089602985149,0.479318350220638,0.479721729147957,0.481460898108421,0.482128885798919,0.482008152930152,0.480920988899295,0.479064926213404,0.482789927709928,0.480970789443292,0.481077425920325,0.479744857117772,0.478660707041153,0.477787502254166
1078,188,-80.0833333333297,42.0833333333347,0.476624375857409,0.475769128557557,0.476641449212893,0.488794041361536,0.48817970887356,0.490608678775794,0.491881487533257,0.489937973042632,0.48990497755016,0.488552161323372,0.49223621260192,0.491800754943004,0.492032241637231,0.496048485815054,0.489063446969214,0.488279700704503
1079,188,-80.0416666666631,42.0833333333347,0.52233472202355,0.521137960634673,0.524412374220376,0.531213151772777,0.531236125031771,0.531903820030075,0.536801927601578,0.535375329209556,0.534391952310277,0.528655709742612,0.531495045169279,0.537764589528098,0.52644466262229,0.532944877496049,0.524624301833355,0.522562652980978
1080,188,-79.9999999999964,42.0833333333347,0.580669360285442,0.580512824669538,0.581331277515009,0.589200663602559,0.588250677713914,0.589843575551952,0.600303484520549,0.59648022139582,0.591463326059833,0.588113339870494,0.585800222004941,0.587556814442807,0.575096474987864,0.575519548046341,0.577553900168515,0.568128461209081
1081,188,-79.9583333333297,42.0833333333347,0.580229033724165,0.581213116934944,0.579146731023532,0.583686482448943,0.585402447872977,0.578239841983533,0.585777029190863,0.586649736416939,0.576286896674105,0.57381617378342,0.566348175609251,0.571445698349184,0.55329996678583,0.561681677327354,0.561872762411209,0.54208414673459
1082,188,-79.916666666663,42.0833333333347,0.485037855448817,0.494012543607661,0.488811312945972,0.487135644591708,0.490591294076221,0.477557627340356,0.488899148010848,0.495343202574272,0.488775864717601,0.488859035573602,0.494362751998433,0.469586821143623,0.459215628585181,0.485118525466816,0.476311997910667,0.462211523210296
1083,188,-79.8749999999964,42.0833333333347,0.519250882432387,0.521383653664099,0.51716720096448,0.512676337487074,0.519030599322905,0.504432577251299,0.513160934903421,0.518118311884446,0.508484462044439,0.516555188836547,0.512156342382062,0.481666913276746,0.485648154529079,0.507582228887343,0.494410664227262,0.479615950299988
1084,188,-79.8333333333297,42.0833333333347,0.4884844944192,0.499162674102317,0.485606790000748,0.493513510867457,0.489723830206611,0.480750002725038,0.485730324983093,0.488704674338393,0.485317731271742,0.487647138270395,0.490176554710026,0.464319415813237,0.465094594592707,0.489954333480508,0.474740696850969,0.467705158577487
1085,188,-79.791666666663,42.0833333333347,0.589398535423099,0.592877354336925,0.590235374220314,0.590972840070718,0.592343386970563,0.589629221492205,0.600471668635012,0.600770201364463,0.596011004849056,0.592039487873132,0.596348897527032,0.577810238567099,0.587954196207979,0.595226560256776,0.581438951440132,0.577012849775921
1086,188,-79.7499999999964,42.0833333333347,0.600172795234523,0.603462609761736,0.601956417614763,0.598752279837627,0.602157867465602,0.606723886912933,0.618600327648831,0.615519274502872,0.609553985094914,0.607955233712174,0.61113809616875,0.609554627393634,0.613658570771315,0.619460378258506,0.607034396270175,0.60373931316002
1071,189,-80.3749999999964,42.0416666666681,0.525044014280265,0.524296505516535,0.524001507273128,0.525756887051168,0.52682299029317,0.519279214947879,0.52233484671549,0.519494516623987,0.513811865077541,0.513374693546299,0.512594486925158,0.510424936688072,0.513627211801014,0.506811201572418,0.508943962218525,0.49880175170553
1072,189,-80.3333333333297,42.0416666666681,0.405837033310054,0.40998949939822,0.418474394970961,0.418956084283291,0.415725946038839,0.38971129844954,0.413527405372372,0.411728583902979,0.399174857102794,0.420531613240517,0.403138346777531,0.397918446331358,0.407240108016097,0.409184480056841,0.41034708220527,0.41283096188871
1073,189,-80.2916666666631,42.0416666666681,0.385592086775343,0.386202658350528,0.387629240223771,0.392743109776812,0.392994765461201,0.368883160209984,0.381425702760984,0.383138821517174,0.388037419314316,0.395259450373039,0.388926354016775,0.379567552299749,0.379378385151957,0.386644977692116,0.384738357797263,0.38258363157027
1074,189,-80.2499999999964,42.0416666666681,0.475862880978092,0.473256931281519,0.48141919808348,0.478520655187784,0.480397647226101,0.457073157427056,0.46288515692683,0.466770227126646,0.468950868295731,0.471374642624313,0.467168704834071,0.466904776787361,0.457396908976227,0.4562118900122,0.459514605268695,0.454645319784338
1075,189,-80.2083333333297,42.0416666666681,0.51878566830717,0.51779093296369,0.519114529066226,0.518143068763636,0.517434857811322,0.494579029464454,0.500642115491421,0.504594812594828,0.506981865304911,0.507745816613159,0.501200895583228,0.492432068553521,0.478678389558818,0.490455430219216,0.486099927991661,0.491411132326698
1076,189,-80.1666666666631,42.0416666666681,0.535519502794901,0.532766083710518,0.531725279074542,0.535461154397485,0.53365728840163,0.523471157945342,0.525426178151604,0.528049643614446,0.530287851013175,0.529560197456833,0.526893791487137,0.514921372075275,0.516101100591571,0.516580465984043,0.512896491129996,0.516548289700356
1077,189,-80.1249999999964,42.0416666666681,0.550330403428505,0.55132676702423,0.549351528843806,0.557274994973258,0.553916452703364,0.555027451460468,0.556872539686301,0.559462668009127,0.553002609887969,0.553842317984268,0.556963617150823,0.543184923828169,0.545452977179621,0.54822622480565,0.543658714299036,0.541025821653531
1078,189,-80.0833333333297,42.0416666666681,0.521441499830939,0.521755364659875,0.52163579557112,0.527040439916369,0.525892299961345,0.514527237260758,0.517778672129252,0.52250536733476,0.514836834838956,0.516121242063492,0.518406639065858,0.511234774212894,0.504536056759628,0.503554245115603,0.508449574652324,0.498181956932537
1079,189,-80.0416666666631,42.0416666666681,0.544768265325783,0.55073004487993,0.544892725320253,0.553737503343425,0.550137047707638,0.545357682872465,0.551067147528678,0.551102732998276,0.545527621042922,0.547361841083258,0.546096003635258,0.535602050213047,0.537612597685147,0.53851509398779,0.538635725552946,0.530782220229001
1080,189,-79.9999999999964,42.0416666666681,0.519584072356186,0.519676415711351,0.518262294420468,0.515033405911868,0.522156899637135,0.497954970444178,0.515819910918535,0.516015352081886,0.511006346536955,0.512691085853368,0.504080598723807,0.486715310272259,0.4854344229497,0.498492137841567,0.494360751103948,0.484639448152744
1081,189,-79.9583333333297,42.0416666666681,0.517135221155166,0.51979427663172,0.51803563219029,0.518082595562356,0.522522323514376,0.500955187584389,0.513448569797846,0.517202748835298,0.511132576921033,0.508279265694442,0.508463392499651,0.47929015852508,0.487567529690475,0.499976628827762,0.497527579111172,0.47954134536395
1082,189,-79.916666666663,42.0416666666681,0.464068908478278,0.4716570175199,0.46594381729325,0.465815260603213,0.467456035014473,0.435166235090565,0.443274032915409,0.449836995862084,0.445903578244226,0.445976860825447,0.450190370607411,0.419447285939218,0.41424679021857,0.439050539347045,0.428444534242859,0.418461480304866
1083,189,-79.8749999999964,42.0416666666681,0.525381390095852,0.525932106169744,0.52405098349412,0.521020625222328,0.523034880136726,0.502040924162024,0.522024322865371,0.518713811078897,0.516706239105574,0.511712526360908,0.513548045786888,0.488546003222123,0.496113288724922,0.512573445994329,0.498773907270052,0.486617627364291
1084,189,-79.8333333333297,42.0416666666681,0.502039673557672,0.501927928990456,0.502761381646466,0.499844706426285,0.49737783847529,0.478592432018049,0.494299186963396,0.494963485093581,0.496027524336166,0.498472501527888,0.493395500227831,0.476536243032483,0.483757911351854,0.487303035434351,0.48397759143849,0.473229273032216
1085,189,-79.791666666663,42.0416666666681,0.522769138656205,0.525863034200428,0.522297202200428,0.516968585075859,0.518885085215289,0.508543623581832,0.523230160223465,0.521429726091923,0.515032942350302,0.531828336185461,0.520636798488189,0.491765151025108,0.50022990880838,0.51802365429112,0.504019869252,0.492420713655482
1086,189,-79.7499999999964,42.0416666666681,0.627477492515888,0.628264097253639,0.627130120179793,0.62679649146517,0.628884334430949,0.626902157359705,0.631650062740152,0.635021294625618,0.629350682005598,0.631592832589938,0.627847153451262,0.619721158816694,0.62918751970262,0.631502792542435,0.619955251459822,0.611967409272831
1068,190,-80.4999999999964,42.0000000000014,0.632524443607978,0.630089912851465,0.633676646185703,0.637022426403378,0.634853887104318,0.646452096460575,0.660126786970422,0.659465535498056,0.646874703288916,0.657596438878872,0.659792413686422,0.64026830139149,0.64484992127787,0.656033798752121,0.63614156747311,0.642908729385995
1069,190,-80.4583333333298,42.0000000000014,0.606388997714177,0.602832659501139,0.606922143852606,0.615388851585839,0.613252604222301,0.608230324381155,0.615586343775152,0.612158811629019,0.611336358650486,0.611871401949823,0.619871980436493,0.612000593432103,0.613694911994109,0.621634820913424,0.612936169082432,0.603282925149863
1070,190,-80.4166666666631,42.0000000000014,0.534317320078955,0.535277601679181,0.545544786871021,0.542054563203513,0.548158444685398,0.536476790438733,0.543587022335404,0.540602872761835,0.543927471634132,0.549394715470748,0.544779054383272,0.540521936487862,0.540046456778476,0.54406513747146,0.535732103052107,0.534157162739613
1071,190,-80.3749999999964,42.0000000000014,0.426720394784345,0.434870278330942,0.443659369608739,0.441361327465825,0.447248451559988,0.4214034229835,0.445436790776327,0.440901448955866,0.445992629071101,0.451615738855477,0.435013760364082,0.436252339843263,0.438282724990972,0.446433606942873,0.432159273649311,0.421936204256968
1072,190,-80.3333333333297,42.0000000000014,0.472124762212551,0.464916072182071,0.471836351114578,0.475589649763845,0.481685756110572,0.461131152456433,0.471211597772374,0.469189126792843,0.469301458627964,0.47564875604085,0.460446092173874,0.455164357888918,0.453689621573782,0.461518046880363,0.458714673819994,0.457493305514275
1073,190,-80.2916666666631,42.0000000000014,0.481540263806181,0.481428241192912,0.486259794290121,0.487263738117811,0.485669329294122,0.464274996954356,0.478766633000636,0.480478988830082,0.480703149708902,0.489073898777126,0.468402745838173,0.46162748931697,0.462443664613757,0.464929650733334,0.462556875992046,0.46014527369354
1074,190,-80.2499999999964,42.0000000000014,0.530418775046008,0.530674205587707,0.526640605631194,0.530742298521852,0.527763088442636,0.499031221555674,0.505267870351634,0.511186897407974,0.508388864354217,0.520886313943123,0.502465498002675,0.493880184384193,0.491412719199069,0.489543206407603,0.492735924284113,0.492769901793337
1075,190,-80.2083333333297,42.0000000000014,0.454411683458791,0.452728124178535,0.454731159203053,0.44176938982673,0.444875449583528,0.408485657903122,0.420075180023383,0.425971553162765,0.428204257321804,0.437396942213464,0.422605732070225,0.403778746888662,0.411866544023459,0.402681564846198,0.404144819927252,0.413643965111149
1076,190,-80.1666666666631,42.0000000000014,0.485715813476487,0.48099596721866,0.482148530712135,0.482917568713104,0.478486998508667,0.460179406260621,0.468447324833713,0.474244291492481,0.465383727002743,0.485115248511817,0.464049806875446,0.44667526081191,0.453008836548257,0.446430268291587,0.446985786783233,0.447048437716578
1077,190,-80.1249999999964,42.0000000000014,0.515955624195364,0.514516052210375,0.514901076025888,0.511078754208274,0.515663772654384,0.502262063746673,0.510275415066376,0.514705587137338,0.504678646403895,0.514616068286394,0.508826541985079,0.485632288384278,0.488993786776513,0.496037548689953,0.50394154940373,0.485318916353283
1078,190,-80.0833333333297,42.0000000000014,0.497848069611744,0.499153132669195,0.495904010556447,0.495888383460574,0.499133256720249,0.486875461404383,0.493211333321365,0.496853573896652,0.490182416070355,0.497111790638489,0.48883519684472,0.472652376036371,0.473996043381537,0.486000884510661,0.488519381118981,0.470767472745996
1079,190,-80.0416666666631,42.0000000000014,0.566276499480429,0.566740807129464,0.56620868617632,0.563832111344371,0.564850300014019,0.558575057990954,0.565125148572552,0.565111079645828,0.560491155700784,0.560305964453959,0.557406487712558,0.546113389800132,0.547972604301614,0.557633410681301,0.552351814897128,0.541518967934058
1080,190,-79.9999999999964,42.0000000000014,0.512506909380496,0.510335210828714,0.512660335649067,0.511656103307093,0.510555087316204,0.505519021327227,0.515393998996473,0.516906054710838,0.508827615371053,0.515886150082232,0.515043960440327,0.502276880642058,0.502007203279247,0.511839858289336,0.503544312456964,0.49090515020028
1081,190,-79.9583333333297,42.0000000000014,0.483090754144495,0.486463272222558,0.480528686322985,0.481304084507471,0.482787306055226,0.46391996410587,0.483464557553072,0.479502970064344,0.472230893120506,0.474647530346953,0.470990785272472,0.450392842278517,0.448156966832479,0.465836985258427,0.45428256828493,0.449412802577066
1082,190,-79.916666666663,42.0000000000014,0.538741552446805,0.541167240181066,0.544968284769785,0.538261827596838,0.537379412432111,0.523982479666377,0.531086077377261,0.53648298534759,0.527214191605536,0.526973731820012,0.532412544930368,0.50820194041913,0.513759983216638,0.523333758610179,0.516927116853112,0.506788137019245
1083,190,-79.8749999999964,42.0000000000014,0.512701231372013,0.514894260956424,0.511781008717786,0.50767174320408,0.505536007681206,0.493334207931651,0.508534152352248,0.505000527680985,0.499594892499568,0.503172196762225,0.510379644091596,0.482086099946568,0.489306556237301,0.501103126608508,0.489472525452944,0.479629093141134
1084,190,-79.8333333333297,42.0000000000014,0.523138018295592,0.523886112267099,0.521279750720049,0.518977312205771,0.523367657050417,0.506826861225549,0.520120317353932,0.518705338406712,0.514378986326006,0.511258061134154,0.517793373291646,0.493771679408147,0.498695149362161,0.514449778410391,0.502927428308695,0.492307203218724
1085,190,-79.791666666663,42.0000000000014,0.486330741053736,0.483815280105866,0.477255170981649,0.485560644582124,0.485356851278057,0.466858941556702,0.477100000268976,0.481719287394638,0.474822191155293,0.487879483568836,0.480539841827372,0.465841864331507,0.477288419709239,0.47567531849381,0.471729115373652,0.451181438545106
1086,190,-79.7499999999964,42.0000000000014,0.57340991689487,0.582033422006562,0.580992051257532,0.583744596366398,0.582337530009382,0.575994609210676,0.5769542807783,0.58840388967284,0.578537655671301,0.587419582197648,0.58336495151777,0.576727314703812,0.579789841401522,0.58101656839644,0.569674780572078,0.560339403907664
1087,190,-79.7083333333297,42.0000000000014,0.605530637270196,0.60764778820032,0.605188645806602,0.608669573432335,0.608197937771835,0.604306858571195,0.610398219405961,0.610076164342052,0.610728965766017,0.6110584234025,0.608242954731161,0.603656369558703,0.606226678937222,0.606945391400454,0.597690106195673,0.59785931572873
1088,190,-79.666666666663,42.0000000000014,0.571645237311041,0.569751239088549,0.564393703780125,0.563800019789573,0.565685628552941,0.562869461783329,0.564609887417687,0.567568708842512,0.571458625182295,0.579103964524672,0.575701613755843,0.55762255041556,0.563880708182158,0.564332835712365,0.558882309474965,0.554512158379602
1089,190,-79.6249999999964,42.0000000000014,0.520152410847667,0.519708919358625,0.511631476309074,0.517510257969007,0.516198102382523,0.511793290414058,0.518609581477077,0.520294702611065,0.510192325011201,0.521177027664367,0.516025264880161,0.50337843507101,0.510665812908383,0.508291100662518,0.500667563883453,0.481783177735116
1090,190,-79.5833333333297,42.0000000000014,0.596333568333376,0.595442094544577,0.595776564744493,0.594927166968771,0.590835841933857,0.588287510323695,0.591061619141025,0.593299765333858,0.592073364858776,0.594289949487882,0.58679002698471,0.587140778298669,0.590802566756493,0.587357786536701,0.590320524608556,0.57986524819836
1091,190,-79.541666666663,42.0000000000014,0.598515707282428,0.598898949614924,0.600334221542339,0.600081125839269,0.600110532738958,0.600206541208083,0.604567903835457,0.601417773570506,0.618203241822302,0.604199055213627,0.609827031257467,0.593579537786805,0.599649980765634,0.607857288631442,0.602338975029069,0.596713037364174
1092,190,-79.4999999999963,42.0000000000014,0.555341583964642,0.554031289216832,0.555643806985191,0.556171235851893,0.557253753184874,0.553769911608621,0.565634517137654,0.562960883223794,0.565804917927264,0.564145240550539,0.550929877751683,0.556475073969492,0.563021101028948,0.554890501799375,0.548402809417052,0.533190871775703
1093,190,-79.4583333333297,42.0000000000014,0.55736187272927,0.554535841795066,0.554501887597557,0.558013337504066,0.556163741510625,0.5633109359793,0.568106411655312,0.571932383448114,0.578877452671734,0.573074343693136,0.574758006757761,0.574653400183165,0.575087783226876,0.571077878798225,0.564182520339413,0.558788979992958
1094,190,-79.416666666663,42.0000000000014,0.496471234515812,0.495908348777738,0.491918649824566,0.488480423461718,0.487598055126074,0.48415681822939,0.490883902032832,0.493118183854825,0.492782767776728,0.501037423556061,0.498517348743786,0.473847868617135,0.481574090693745,0.473347154253441,0.487096936555075,0.476008291163301
1095,190,-79.3749999999963,42.0000000000014,0.557700506198547,0.55349048899146,0.556488332059211,0.558406198812168,0.558529437138416,0.564002681460297,0.571112138808962,0.569137003000458,0.574424329258496,0.572575507903301,0.577279871765642,0.562948586969812,0.565118768133467,0.559196751620671,0.565021575790026,0.547143112322526
1096,190,-79.3333333333297,42.0000000000014,0.51455777702965,0.50667638080491,0.508463812261523,0.516024078837305,0.516716682797013,0.525968565650562,0.52896090014108,0.529171533112563,0.538372453297109,0.537102935233455,0.538843602189286,0.530525480223417,0.532999397421097,0.523684192389796,0.528689122319412,0.512979525845203
1097,190,-79.291666666663,42.0000000000014,0.554213168860566,0.549100735532934,0.553503985559898,0.562144858336868,0.562640220967515,0.57252974629578,0.573620782414588,0.57658366621508,0.583436336966073,0.577441506852717,0.57740562887088,0.569694203044177,0.575993720245555,0.567334557900962,0.566919729489177,0.557721093286012
